SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,CAL-100-TFW,CAL-TERM,Mentor Calibre DRC/LVS Verification Interface; Term/Floating/Win,000-2300-00,INT,2,1137.5,628.71,1017.58,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,INT,4,379.17,209.57,678.4,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,MOD-100-TFW,,Modelithics CLR Model Library.  Term Floating License for Win.,300-4420-00,INT,1,505.55,279.42,226.13,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,35,1668.33,922.1,26118.05,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,SPC-100-TFW,SPC-TERM,Cadence Spectre Simulator Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating/Win,000-2300-00,INT,1,252.74,139.72,113.02,Normal
Invoice,4623TI-7,11/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,INT,5,910,502.96,2035.2,Normal
Invoice,5231CI(2),11/1/2008,2343,553,Roke Manor,United Kingdom,EUROPE,APL-200-MFW,APL-MAIN,APLAC Time-Domain & HB Advanced; 12M Maint/Floating/Win,000-2301-00,INT,1,1316.9,0,1316.9,Normal
Invoice,5578TD-3,11/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,AWR,1,7875,3319,4556,Normal
Invoice,5578TD-3,11/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,2,2625,632,3986,Normal
Invoice,5578TD-3,11/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,2100,506,1594,Normal
Invoice,5578TD-3,11/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,13,3150,1726,18512,Normal
Invoice,5578TD-3,11/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,15,4200,2421,26685,Normal
Invoice,5947CD-UP1,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current from version 5.53 to 8.01,300-4000-00,AWR,1,1750,0,1750,Normal
Invoice,5947CD-UP1,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,300,0,600,Normal
Invoice,5947CD-UP1,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win,300-4015-00,AWR,2,2000,400,3200,Normal
Invoice,5947CD-UP1,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,1350,0,1350,Normal
Invoice,5947CD-UP1,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-120 to MWO-225 Floating,300-4015-00,AWR,1,4000,800,3200,Normal
Invoice,5947CD-UP2,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current from version 5.53 to 8.01,300-4000-00,AWR,1,1750,0,1750,Normal
Invoice,5947CD-UP2,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,300,0,600,Normal
Invoice,5947CD-UP2,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win,300-4015-00,AWR,2,2000,400,3200,Normal
Invoice,5947CD-UP2,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,1350,0,1350,Normal
Invoice,5947CD-UP2,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-120 to MWO-225 Floating,300-4015-00,AWR,1,4000,800,3200,Normal
Invoice,5947CD-UP3,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current from version 5.53 to 8.01,300-4000-00,AWR,1,1750,0,1750,Normal
Invoice,5947CD-UP3,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,300,0,600,Normal
Invoice,5947CD-UP3,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win,300-4015-00,AWR,2,2000,400,3200,Normal
Invoice,5947CD-UP3,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,1350,0,1350,Normal
Invoice,5947CD-UP3,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-120 to MWO-225 Floating,300-4015-00,AWR,1,4000,800,3200,Normal
Invoice,5947CD-UP4,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current from version 5.53 to 8.01,300-4000-00,AWR,1,1750,0,1750,Normal
Invoice,5947CD-UP4,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,300,0,600,Normal
Invoice,5947CD-UP4,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win,300-4015-00,AWR,2,2000,400,3200,Normal
Invoice,5947CD-UP4,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,1350,0,1350,Normal
Invoice,5947CD-UP4,11/3/2008,,67,Bird Electronic Corporation,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-120 to MWO-225 Floating,300-4015-00,AWR,1,4000,800,3200,Normal
Invoice,5905TD-1,11/5/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-1,11/5/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/Win,000-2300-00,AWR,6,5040,3269.17,10624.98,Normal
Invoice,5905TD-1,11/5/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/Win,000-2300-00,AWR,2,5670,3677.82,3984.36,Normal
Invoice,5666TD-3,11/6/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,3150,630,5040,Normal
Invoice,5666TD-3,11/6/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,3,2362.5,472.5,5670,Normal
Invoice,5666TD-3,11/6/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,WIZ-100-TLW,WIZ-TERM,Library Development Wizard; Term/Locked/Win,000-2300-00,AWR,1,2625,1312.5,1312.5,Normal
Invoice,5946MI,11/7/2008,1541,10010152,Siemens AG,Germany,EUROPE,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,RES30,1,1286.48,128.65,1157.83,Normal
Invoice,5946MI,11/7/2008,1541,10010152,Siemens AG,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,4545.55,454.55,4091,Normal
Invoice,5948MI,11/7/2008,7696,8658,Teltronic,Spain,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES20,1,5667.18,0,5667.18,Normal
Invoice,5949SD,11/7/2008,,5790,Harris Corporation,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,000-2302-00,AWR,1,1500,0,1500,Normal
Invoice,5949SD,11/7/2008,,5790,Harris Corporation,United States,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,AWR,2,2500,0,5000,Normal
Invoice,5950MD,11/7/2008,,6564,National Instruments,United States,NORTH AMERICA,MWO-225-M3W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,7020,1620,5400,Normal
Invoice,5951PD,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Invoice,5951PD,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear; Purchase/Locked/Win,300-4015-00,AWR,1,18000,0,18000,Normal
Invoice,5951PD-RE,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Invoice,5951PD-RE,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear; Purchase/Locked/Win,300-4015-00,AWR,1,18000,0,18000,Normal
Return,5951PD-RETURN,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Return,5951PD-RETURN,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear; Purchase/Locked/Win,300-4015-00,AWR,1,18000,0,18000,Normal
Invoice,5952MD,11/7/2008,,9575,L3 Communications Corporation,United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,5953MI,11/7/2008,2343,8310,Linwave Technology,United Kingdom,EUROPE,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,1,2040.84,0,2040.84,Normal
Invoice,5954MI,11/7/2008,2343,2057,C-MAC MicroTechnology,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,4591.89,0,4591.89,Normal
Invoice,5956MD,11/7/2008,,6356,ITT Electronics,United States,NORTH AMERICA,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,AWR,3,4800,0,14400,Normal
Invoice,5956MD,11/7/2008,,6356,ITT Electronics,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,5957MI,11/7/2008,2343,10010098,"Raytheon Systems, Ltd.",United Kingdom,EUROPE,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,INT,2,5442.24,0,10884.48,Normal
Invoice,5957MI,11/7/2008,2343,10010098,"Raytheon Systems, Ltd.",United Kingdom,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,6122.52,0,6122.52,Normal
Invoice,5958MI,11/7/2008,2343,8766,Comdev Europe,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,4591.89,0,4591.89,Normal
Invoice,5958MI,11/7/2008,2343,8766,Comdev Europe,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,INT,1,3061.26,0,3061.26,Normal
Invoice,5275CI-2,11/9/2008,6763,9375,Creative Eurecom,France,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5413.23,0,5413.23,Normal
Invoice,5275CI-2,11/9/2008,6763,9375,Creative Eurecom,France,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,INT,1,12029.4,3007.35,9022.05,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,4,2092.5,0,8370,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2092.5,0,2092.5,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,4464,0,4464,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,3,3348,0,10044,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,4,4603.5,0,18414,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3348.5,0,3348.5,Normal
Invoice,4366MD(3),11/10/2008,,1520,Cree Company,United States,NORTH AMERICA,WIZ-100-MLW,WIZ-MAIN,Library Development Wizard; 12M Maint/Locked/Win,000-2301-00,AWR,1,4185,0,4185,Normal
Invoice,5887CD-1,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Invoice,5887CD-1,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,5887CD-1,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-PLW,MWO-PURC,MWO for MMIC; Purchase/Locked/Win,300-4015-00,AWR,1,12000,1200,10800,Normal
Invoice,5887CD-2,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,5887CD-2,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-PLW,MWO-PURC,MWO for MMIC; Purchase/Locked/Win,300-4015-00,AWR,1,12000,1200,10800,Normal
Invoice,5887CD-3,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,5887CD-3,11/14/2008,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-PLW,MWO-PURC,MWO for MMIC; Purchase/Locked/Win,300-4015-00,AWR,1,12000,1200,10800,Normal
Invoice,5932CI,11/14/2008,8930,10010038-KK,Fujitsu Ltd.,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,2461.36,0,2461.36,Normal
Invoice,5932CI,11/14/2008,8930,10010038-KK,Fujitsu Ltd.,Japan,ASIA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,JAP,1,6965.64,0,6965.64,Normal
Invoice,5932CI,11/14/2008,8930,10010038-KK,Fujitsu Ltd.,Japan,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/Win,300-4020-00,JAP,1,43784.01,1522.49,42261.52,Normal
Invoice,5955UI,11/14/2008,,9368,American University of Sharjah,United Arab Emirates,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,INT,1,3300,1800,1500,Normal
Invoice,5959MI,11/14/2008,1601,3324,Toko Inc.,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,CYB,2,5418.27,0,10836.54,Normal
Invoice,5960MI,11/14/2008,1601,5337,"Sumiden Opcom, Ltd",Japan,ASIA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,CYB,1,2709.14,0,2709.14,Normal
Invoice,5961SD,11/14/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,AWR,1,1500,150,1350,Normal
Invoice,5962SD,11/14/2008,,8873,Mustang Technology,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,AWR,5,1500,0,7500,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,15800,0,31600,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,ANO-229-MLW,ANO-MAIN,ANO for RFIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,11900,0,11900,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,2,3600,0,7200,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,7200,0,14400,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,NXG-100-MFW,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/Floating/Win,300-4410-00,AWR,1,1100,0,1100,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,NXG-100-MLW,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/Locked/Win,300-4410-00,AWR,1,900,0,900,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,1000,0,1000,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,800,0,800,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,5963MD,11/14/2008,,3186,Honeywell,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,4271LD(3),11/15/2008,1447,7791,TNO Industrie en Technik,Holland,EUROPE,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,RES30,1,7644,0,7644,Normal
Invoice,5245CI(2),11/17/2008,6763,9138,TES Electronics Solutions,France,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5413.23,0,5413.23,Normal
Invoice,5245CI(2),11/17/2008,6763,9138,TES Electronics Solutions,France,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,INT,1,18044.1,7418.13,10625.97,Normal
Invoice,5245CI(2),11/17/2008,6763,9138,TES Electronics Solutions,France,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,INT,1,3608.82,0,3608.82,Normal
Invoice,5245CI(2),11/17/2008,6763,9138,TES Electronics Solutions,France,EUROPE,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/Win,300-4020-00,INT,1,12029.4,4945.42,7083.98,Normal
Invoice,5249TI(2),11/17/2008,7396,7045,Microwave and Materials Design,Australia,AUSTRALIA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,RES20,1,9828,1092,8736,Normal
Invoice,5348TI(2).,11/17/2008,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,INT,1,3106,0,3106,Normal
Invoice,5348TI(2).,11/17/2008,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,2,8281,0,16562,Normal
Invoice,5348TI(2).,11/17/2008,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,INT,1,8281,0,8281,Normal
Invoice,4400LI(3),11/20/2008,6763,9033,ELTA S.A.,France,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,INT,1,12260.63,1225.66,11034.97,Normal
Invoice,5201TD(2),11/21/2008,,6220,"TriAccess Technologies, Inc.",United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,1,12600,2782,9818,Normal
Invoice,4945TI-2A,11/23/2008,7396,7125,Micreo Limited,Australia,AUSTRALIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES20,1,5824,0,5824,Normal
Invoice,4277LD(3),11/24/2008,,8979,DataSoft,United States,NORTH AMERICA,FIL-100-TLW,FIL-TERM,Nuhertz Filter Synthesis; Term/Locked/Win,000-2300-00,AWR,1,2625,262.5,2362.5,Normal
Invoice,4277LD(3),11/24/2008,,8979,DataSoft,United States,NORTH AMERICA,HSP-100-TLW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Locked/Win,000-2300-00,AWR,1,5250,525,4725,Normal
Invoice,4277LD(3),11/24/2008,,8979,DataSoft,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,8400,840,7560,Normal
Invoice,4277LD(3),11/24/2008,,8979,DataSoft,United States,NORTH AMERICA,VSS-250-TLW,VSS-TERM,VSS for Communication Signals; Term/Locked/Win,000-2300-00,AWR,1,6300,630,5670,Normal
Invoice,4406LI(3),11/24/2008,957,806,ASK Industries Spa,Italy,EUROPE,MWO-200-TFW,MWO-TERM,MWO NonLinear; Term/Floating/Win,000-2300-00,RES30,1,6370,0,6370,Normal
Invoice,5971MI,11/24/2008,1601,2333,"SG CO., Ltd",Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4066.44,0,4066.44,Normal
Invoice,5972MI,11/24/2008,1601,10040023,Anritsu Corporation,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,CYB,1,5418.27,0,5418.27,Normal
Invoice,5979CI,11/24/2008,2343,9351,ETL Systems Ltd.,United Kingdom,EUROPE,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,INT,1,1360.56,0,1360.56,Normal
Invoice,5979CI,11/24/2008,2343,9351,ETL Systems Ltd.,United Kingdom,EUROPE,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win,300-4015-00,INT,1,8843.64,2551.05,6292.59,Normal
Invoice,5964CD-UP,11/25/2008,,618,Sierra Nevada Corporation,United States,NORTH AMERICA,UPG-MAIN,,Upgrade of associated maintenance for new period of 11/30/08 to 12/30/09,000-2301-00,AWR,1,1417,0,1417,Normal
Invoice,5964CD-UP,11/25/2008,,618,Sierra Nevada Corporation,United States,NORTH AMERICA,UPG-PROD,,Upgrade exisiting VSS-250-WAN to VSS-350-WAN,300-4015-00,AWR,1,8800,0,8800,Normal
Invoice,5966CD,11/25/2008,954,300,Boeing Satellite Systems,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,9350,0,18700,Normal
Invoice,5966CD,11/25/2008,954,300,Boeing Satellite Systems,United States,NORTH AMERICA,MWO-228-PFW,MWO-PURC,MWO for MMIC; Purchase/Floating/Win,300-4015-00,AWR,2,44000,8800,70400,Normal
