SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,6105CI,2/13/2009,8930,9411,NEC Corporation,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,3120.93,0,3120.93,Normal
Invoice,6114UI,2/13/2009,1445,287,Hochschule Rapperswil Wireless Lab,Switzerland,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,0,2310,Normal
Invoice,6115MI,2/13/2009,6763,9173,Kathrein France,France,EUROPE,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,INT,1,1603.08,0,1603.08,Normal
Invoice,6115MI,2/13/2009,6763,9173,Kathrein France,France,EUROPE,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,INT,1,3606.93,0,3606.93,Normal
Invoice,6115MI,2/13/2009,6763,9173,Kathrein France,France,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,7080.27,0,7080.27,Normal
Invoice,6116MI,2/13/2009,6763,7514,LeGrand,France,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,2,4942.83,0,9885.66,Normal
Invoice,6116MI,2/13/2009,6763,7514,LeGrand,France,EUROPE,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,INT,1,4408.47,0,4408.47,Normal
Invoice,6120MI,2/13/2009,6763,9035,Thales Electron Devices,France,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,7080.27,0,7080.27,Normal
Invoice,6120MI,2/13/2009,6763,9035,Thales Electron Devices,France,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,INT,1,3606.93,0,3606.93,Normal
Invoice,6121MI,2/13/2009,,23,"AMCOM Communications, Inc.",United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6122MD,2/13/2009,,77,Broadcom Corporation,United States,NORTH AMERICA,MWO-100-M0W,MWO-MAIN,MWO Linear; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,2200,0,2200,Normal
Invoice,6122MD,2/13/2009,,77,Broadcom Corporation,United States,NORTH AMERICA,MWO-100-M1W,MWO-MAIN,MWO Linear; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,1,1400,0,1400,Normal
Invoice,6122MD,2/13/2009,,77,Broadcom Corporation,United States,NORTH AMERICA,MWO-225-M1W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,7,6000,0,42000,Normal
Invoice,6123MI,2/13/2009,7696,318,ITELSIS,Spain,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES20,1,3954.26,0,3954.26,Normal
Invoice,6125PI-UP,2/13/2009,957,2457,Space Engineering,Italy,EUROPE,UPG-PROD,,Upgrade MWO-225-PL to MWO-228-PL,300-4000-00,,1,7574.55,561.08,7013.48,Normal
Invoice,6126MI,2/13/2009,957,2457,Space Engineering,Italy,EUROPE,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,RES30,1,4582.14,0,4582.14,Normal
Invoice,6127MD,2/13/2009,,4487,L3 Communications,United States,NORTH AMERICA,BACK-MAIN,,To bring MWO-200 maintenance current RID #4883,300-4000-00,,1,8400,0,8400,Normal
Invoice,6127MD,2/13/2009,,4487,L3 Communications,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6129UI,2/13/2009,7396,7700,University of Canterbury,Australia,AUSTRALIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2640,0,2640,Normal
Invoice,6130UI,2/13/2009,7696,684,Universidad de Zaragoza,Spain,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2351.18,1389.34,961.85,Normal
Invoice,6132MI,2/13/2009,,7384,ITT Electronic Systems,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,1,7200,0,7200,Normal
Invoice,6134MI,2/13/2009,8930,10010180-KK,Toshiba Corporation,Japan,ASIA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,JAP,1,4535.11,0,4535.11,Normal
Invoice,6134MI,2/13/2009,8930,10010180-KK,Toshiba Corporation,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,226.76,0,226.76,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current on MWO-105-MLW RID#8157,300-4000-00,,1,3220,0,3220,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current on MWO-205-MLW RID#12766,300-4000-00,,1,2700,0,2700,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,,1,1500,500,1000,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-MAIN,,Upgrade Maintenance on RID#15406,000-2301-00,,1,125,0,125,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-MAIN,,Upgrade Maintenance on associated RID #15408,000-2301-00,,1,1014,0,1014,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-MAIN,,Upgraed Maintenance on associated RID #15407,000-2301-00,,1,1014,0,1014,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-PROD,,Upgrade MWO-205-PLW to MWO-225-PLW,300-4015-00,,1,3000,750,2250,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-PROD,,Upgrade MWO-105-PLW to MWO-225-PLW,300-4015-00,,1,15000,3750,11250,Normal
Invoice,6128CD-UP,2/20/2009,,8758,"Emhiser Research, Inc.",United States,NORTH AMERICA,UPG-PROD,,Upgrade MWO-205-PLW to MWO-225-PLW,300-4015-00,,1,3000,750,2250,Normal
Invoice,6131UI,2/20/2009,2213,9643,Yakutsky State University,Russia,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,1960,350,Normal
Invoice,6131UI,2/20/2009,2213,9643,Yakutsky State University,Russia,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES30,1,2310,1960,350,Normal
Invoice,6133UI,2/20/2009,7396,9383,University of Sydney,Australia,AUSTRALIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2640,0,2640,Normal
Invoice,6133UI,2/20/2009,7396,9383,University of Sydney,Australia,AUSTRALIA,VSS-250-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES20,1,2640,0,2640,Normal
Invoice,6137CD,2/20/2009,,7740,LGC Wireless An ADC Company,United States,NORTH AMERICA,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,AWR,1,1500,0,1500,Normal
Invoice,6137CD,2/20/2009,,7740,LGC Wireless An ADC Company,United States,NORTH AMERICA,FIL-100-PFW,FIL-PURC,Nuhertz Filter Synthesis; Purchase/Floating/Win,300-4000-00,AWR,1,10000,2000,8000,Normal
Invoice,6138TD,2/20/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,VSS-350-T3W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN 3 TZ/Win,000-2300-00,AWR,1,6825,3524,3301,Normal
Invoice,6138TD,2/20/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,XEM-100-T3W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 3 TZ/Win,000-2300-00,AWR,1,9100,3865,5235,Normal
Invoice,6139MD,2/20/2009,,9417,Windermere,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6139MD-TAX,2/20/2009,,9417,Windermere,United States,NORTH AMERICA,TAX,MISC,To add tax to invoice 6139MD,000-2213-00,AWR,1,287,0,287,Normal
Invoice,6140CD,2/20/2009,,9648,"Technical Services Laboratory, Inc.",United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6140CD,2/20/2009,,9648,"Technical Services Laboratory, Inc.",United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,6140CD,2/20/2009,,9648,"Technical Services Laboratory, Inc.",United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear; Purchase/Locked/Win,300-4015-00,AWR,1,18000,4500,13500,Normal
Invoice,6141UI,2/20/2009,,9649,The American University in Cairo,Egypt,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,INT,1,3300,800,2500,Normal
Invoice,6143UI,2/20/2009,2343,5286,Heriot Watt University,United Kingdom,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,INT,1,3189.12,1739.52,1449.6,Normal
Invoice,6143UI,2/20/2009,2343,5286,Heriot Watt University,United Kingdom,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,INT,1,3189.12,1739.52,1449.6,Normal
Invoice,6146MI,2/20/2009,1601,9089,Casio Computer Co. Ltd,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4520.18,0,4520.18,Normal
Invoice,6146MI,2/20/2009,1601,9089,Casio Computer Co. Ltd,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,CYB,1,3011.43,0,3011.43,Normal
Invoice,6147UI,2/20/2009,1601,4053,Saitama Institute of Technology,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2250.96,1581.76,669.21,Normal
Invoice,6148MI,2/20/2009,1601,5032,Asahi Glass Company,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4520.18,0,4520.18,Normal
Invoice,6149MD,2/20/2009,,10010026,"Epic Communications, Inc.",United States,NORTH AMERICA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6150MI,2/20/2009,,9072,"Trellisware Technologies, Inc.",United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6151CD-UP,2/20/2009,,5399,Arcom,United States,NORTH AMERICA,BACK-MAIN,,"To bring maintenance current for MWO-100-MFW, RID #5297",300-4000-00,,1,2800,0,2800,Normal
Invoice,6151CD-UP,2/20/2009,,5399,Arcom,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6151CD-UP,2/20/2009,,5399,Arcom,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6151CD-UP,2/20/2009,,5399,Arcom,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-100-PFW to MWO-125-PLW,300-4000-00,,1,10000,700,9300,Normal
Invoice,6154OD,2/20/2009,,33,Anritsu,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,600-7350-00,AWR,1,10000,0,10000,Normal
Invoice,4945TI-2B,2/21/2009,7396,7125,Micreo Limited,Australia,AUSTRALIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES20,1,5824,0,5824,Normal
Invoice,6153UI,2/23/2009,1601,8778,The University of Tokyo - Optical Device Lab.,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2250.96,1581.76,669.21,Normal
Invoice,NC-Q10413,2/23/2009,,673,Northrop Grumman,United States,NORTH AMERICA,UPG-PROD,,Trade-in (4)MWO-125-PFW for (2)MWO-228-PFW,300-4000-00,,2,0,0,0,Normal
Invoice,NC-Q10413,2/23/2009,,673,Northrop Grumman,United States,NORTH AMERICA,UPG-PROD,,Trade-in (2)MWO-225-PFW for (2)XEM-100-PFW,300-4000-00,,2,0,0,0,Normal
Invoice,NC-Q10413,2/23/2009,,673,Northrop Grumman,United States,NORTH AMERICA,UPG-PROD,,Trade-in (6)MWO-125-PFW for (4)MWO-129-PFW,300-4000-00,,4,0,0,0,Normal
Invoice,6158OD,2/24/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,600-7350-00,AWR,1,10000,0,10000,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,CYB,1,167.3,0,167.3,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,CYB,1,2007.62,0,2007.62,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,APL-100-PLW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Locked/Win,300-4010-00,CYB,1,10950.64,3650.21,7300.42,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,377.19,0,377.19,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4520.18,0,4520.18,Normal
Invoice,6145CI,2/25/2009,1601,9651,Leader Electronics Corp.,Japan,ASIA,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,CYB,1,24638.93,8000.05,16638.88,Normal
Invoice,6155MD,2/25/2009,,5828,Finisar Corporation,United States,NORTH AMERICA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6155MD,2/25/2009,,5828,Finisar Corporation,United States,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/Win,000-2301-00,AWR,1,7200,0,7200,Normal
Invoice,6156MI,2/25/2009,1601,6748,MACNICA INC,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,3351.56,0,3351.56,Normal
Invoice,6156MI,2/25/2009,1601,6748,MACNICA INC,Japan,ASIA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,CYB,1,1003.81,0,1003.81,Normal
Invoice,6157MI,2/25/2009,1601,3366,Yokowo Co. Ltd.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4520.18,0,4520.18,Normal
Invoice,6157MI,2/25/2009,1601,3366,Yokowo Co. Ltd.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4520.18,0,4520.18,Normal
Invoice,6157MI,2/25/2009,1601,3366,Yokowo Co. Ltd.,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,CYB,1,3011.43,0,3011.43,Normal
Invoice,6157MI,2/25/2009,1601,3366,Yokowo Co. Ltd.,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,CYB,1,3011.43,0,3011.43,Normal
Invoice,6159TI(1),2/25/2009,2343,9658,Enterprise Control Systems Ltd.,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,INT,1,289.92,0,289.92,Normal
Invoice,6159TI(1),2/25/2009,2343,9658,Enterprise Control Systems Ltd.,United Kingdom,EUROPE,MWO-205-TLW,MWO-TERM,MWO NonLinear & Layout; Term/Locked/Win,000-2300-00,INT,1,8842.56,0,8842.56,Normal
Invoice,6161MI,2/25/2009,1601,4558,Richardson Electronics,Japan,ASIA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,CYB,1,4015.23,0,4015.23,Normal
Invoice,6162MI,2/25/2009,8930,10010018-KK,Toshiba Corporation,Japan,ASIA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,JAP,2,1825.11,0,3650.21,Normal
Invoice,6162MI,2/25/2009,8930,10010018-KK,Toshiba Corporation,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,182.51,0,182.51,Normal
Invoice,6164TI,2/26/2009,8930,3428,NEC Compound,Japan,ASIA,MWO-200-TLW,MWO-TERM,MWO NonLinear; Term/Locked/Win,000-2300-00,JAP,1,6719.71,3456.64,3263.07,Normal
Invoice,6164TI,2/26/2009,8930,3428,NEC Compound,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,163.15,0,163.15,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,7020,0,7020,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,1,16380,5733,10647,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,2,21840,7644,28392,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,1,21840,7644,14196,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,INT,2,9360,0,18720,Normal
Invoice,5428TMI(2),2/27/2009,,4037,Nera Networks,Norway,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,1,6240,0,6240,Normal
Invoice,6135UI,2/27/2009,,9647,Universidad Autonoma Metropolitana Azcapotzalco,Mexico,NORTH AMERICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,AWR,1,2500,0,2500,Normal
Invoice,6136CI,2/27/2009,957,9961,MBDA,Italy,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,RES30,1,2337.83,0,2337.83,Normal
Invoice,6136CI,2/27/2009,957,9961,MBDA,Italy,EUROPE,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/Win,300-4020-00,RES30,1,15242.62,0,15242.62,Normal
Invoice,6152OD,2/27/2009,,3327,Talla-Com Industries,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6166MI,2/27/2009,1601,10040080,"Kojima Press Industry Co., Ltd - Research",Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,CYB,1,6022.85,0,6022.85,Normal
Invoice,6169UI,2/27/2009,1601,5838,Shikoku Polytecnic College,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2250.96,1581.76,669.21,Normal
Invoice,6173OI,2/27/2009,1445,1345,Thomson Broadcast & Multimedia AG,Switzerland,EUROPE,ADMIN FEE,MISC,Admin Fee,300-4000-00,INT,1,400.77,0,400.77,Normal
Invoice,5429CI(2),2/28/2009,,514,Prime Electronics & Satellitics Inc,Taiwan R.O.C.,ASIA,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,INT,1,1960,0,1960,Normal
Invoice,5429CI(2),2/28/2009,,514,Prime Electronics & Satellitics Inc,Taiwan R.O.C.,ASIA,MWO-105-MFW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Floating/Win,000-2301-00,INT,1,3130,0,3130,Normal
Invoice,5429CI(2),2/28/2009,,514,Prime Electronics & Satellitics Inc,Taiwan R.O.C.,ASIA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,INT,4,4680,0,18720,Normal
Invoice,5429CI(2),2/28/2009,,514,Prime Electronics & Satellitics Inc,Taiwan R.O.C.,ASIA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,INT,2,11700,0,23400,Normal
Invoice,5429CI(2),2/28/2009,,514,Prime Electronics & Satellitics Inc,Taiwan R.O.C.,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,1,6250,0,6250,Normal
Invoice,4621MD-UP(3),3/1/2009,,574,BAE,United States,NORTH AMERICA,MWO-225-M1W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,10,4910.39,290.15,46202.4,Normal
Invoice,4621MD-UP(3),3/1/2009,,574,BAE,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,2,4910.35,679.32,8462.06,Normal
Invoice,4621MD-UP(3),3/1/2009,,574,BAE,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,3348,0,3348,Normal
Invoice,4621MD-UP(3),3/1/2009,,574,BAE,United States,NORTH AMERICA,VSS-350-M1W,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,3,4910.35,967.17,11829.54,Normal
Invoice,4621MD-UP(3),3/1/2009,,574,BAE,United States,NORTH AMERICA,WIZ-100-M1W,WIZ-MAIN,Library Development Wizard; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,1,5580,0,5580,Normal
Invoice,5033CI(2)C,3/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,2,585,0,1170,Normal
Invoice,5033CI(2)C,3/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,3,1170,0,3510,Normal
Invoice,5033CI(2)C,3/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,1316.25,0,1316.25,Normal
Invoice,5435TD(2),3/1/2009,,7096,Auriga Measurment Systems LLC,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,1,10500,10500,0,Normal
Invoice,5435TD(2),3/1/2009,,7096,Auriga Measurment Systems LLC,United States,NORTH AMERICA,MWO-200-TFW,MWO-TERM,MWO NonLinear; Term/Floating/Win,000-2300-00,AWR,3,8400,2100,18900,Normal
Invoice,5435TD(2),3/1/2009,,7096,Auriga Measurment Systems LLC,United States,NORTH AMERICA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/Win,000-2300-00,AWR,1,14000,14000,0,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,INT,1,2168.67,0,2168.67,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,INT,2,1734.94,0,3469.88,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,MWO-105-MFW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Floating/Win,000-2301-00,INT,2,3469.88,0,6939.76,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,INT,1,5204.82,0,5204.82,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,7807.23,0,7807.23,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,INT,2,13012.05,0,26024.1,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,INT,1,1445.78,0,1445.78,Normal
Invoice,5454CI(2),3/1/2009,,9433,Chi Mei Communications Systems Inc.,Taiwan,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,1,6939.76,0,6939.76,Normal
