SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,ACE-100-MFW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Floating/RID#17899,000-2301-00,AWR,1,1116.00,0.00,1116.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#11909,#12095",000-2301-00,AWR,2,5301.00,0.00,10602.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,TSW-100-MFW,TSW-MAIN,"TestWave Instrumentation Interface; 12M Maint/Floating/RID#11908,#12097",000-2301-00,AWR,2,930.00,0.00,1860.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#12098,000-2301-00,AWR,1,4464.00,0.00,4464.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#13841,000-2301-00,AWR,2,4464.00,0.00,8928.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19512,000-2301-00,AWR,2,5301.00,0.00,10602.00,Normal
Invoice,7937TD-5,8/1/2012,,10527,Nuvotronics LLC,US,NORTH AMERICA,MWO-228-T4W,MWO-TERM,MWO for MMIC; Term/WAN 4 TZ/RID#20101,000-2300-00,AWR,2,5900.00,1475.00,8850.00,Normal
Invoice,7937TD-5,8/1/2012,,10527,Nuvotronics LLC,US,NORTH AMERICA,XEM-100-T4W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 4 TZ/RID#20102,000-2300-00,AWR,1,4425.00,1106.25,3318.75,Normal
Invoice,7993MD(2),8/1/2012,,9157,Plexus Corp,US,NORTH AMERICA,HSP-100-M2W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN 2 TZ/RID#,000-2301-00,AWR,1,4092.00,0.00,4092.00,Normal
Invoice,7993MD(2),8/1/2012,,9157,Plexus Corp,US,NORTH AMERICA,MWO-125-M2W,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/WAN 2 TZ/Win",000-2301-00,AWR,1,4092.00,0.00,4092.00,Normal
Invoice,7993MD(2),8/1/2012,,9157,Plexus Corp,US,NORTH AMERICA,MWO-226-M2W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN 2 TZ/RID#12500,000-2301-00,AWR,1,6417.00,0.00,6417.00,Normal
Invoice,7993MD(2),8/1/2012,,9157,Plexus Corp,US,NORTH AMERICA,FIL-300-M2W,FIL-MAIN,AWR iFilter - Advanced Synthesis Solution; 12M Maint/WAN 2 TZ/RID#20246,000-2301-00,AWR,1,2232.00,0.00,2232.00,Normal
Invoice,8342CIUP-5,8/1/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade(RID#14545) MWO-226-PL & (RID#17878)ACE-100-PL to MWO-449-PFW,300-4000-00,INT,1,1585.78,332.19,1253.59,Normal
Invoice,8342CIUP-5,8/1/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade(RID#14546)VSS-250-PL to VSS-350-PFW,300-4000-00,INT,1,487.37,208.53,278.84,Normal
Invoice,8342CIUP-5,8/1/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,MWO for MMIC/Modules; 1M Maint/Floating/RID#21037,000-2301-00,INT,1,1210.43,0.00,1210.43,Normal
Invoice,8342CIUP-5,8/1/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 1M Maint/Floating/RID#21038,000-2301-00,INT,1,483.01,0.00,483.01,Normal
Invoice,8344CI-5.,8/1/2012,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21041,300-4000-00,INT,1,2935.14,880.54,2054.60,Normal
Invoice,8344CI-5.,8/1/2012,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 1M Maint/Floating/RID#21041,000-2301-00,INT,1,1030.17,0.00,1030.17,Normal
Invoice,8344CI-5.,8/1/2012,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21042,300-4000-00,INT,1,1676.70,503.01,1173.69,Normal
Invoice,8344CI-5.,8/1/2012,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#21042,000-2301-00,INT,1,585.65,0.00,585.65,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,5600.00,2504.43,3095.57,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,4200.00,1878.33,2321.67,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200.00,1878.33,11608.35,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,2,7000.00,3130.54,7738.92,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,3,5600.00,2504.43,9286.71,Normal
Invoice,6744TID-12,8/2/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,4200.00,1878.33,2321.67,Normal
Invoice,7237TD-26,8/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,MWO-228-T3W,MWO-TERM,MWO for MMIC; Term/WAN 3 TZ/RID#18258,000-2300-00,AWR,5,1825.00,410.63,7071.85,Normal
Invoice,7237TD-26,8/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,ACE-100-T3W,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/WAN 3 TZ/RID#18259,000-2300-00,AWR,5,308.33,154.17,770.80,Normal
Invoice,7237TD-26,8/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,XEM-100-T3W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 3 TZ/RID#18260,000-2300-00,AWR,2,1366.67,273.33,2186.68,Normal
Invoice,7237TD-26,8/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,APL-100-T3W,APL-TERM,APLAC Time-Domain Simulator; Term/WAN 3 TZ/RID#18261,000-2300-00,AWR,1,608.33,121.62,486.71,Normal
Invoice,7237TD-26,8/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/RID#18262,000-2300-00,AWR,1,1166.67,583.33,583.34,Normal
Invoice,7956MI(2),8/2/2012,8930,5144-KK,Furuno Electric,Japan,ASIA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#20142,000-2301-00,JAP,5,14754.10,1622.95,65655.74,Normal
Invoice,7956MI(2),8/2/2012,8930,5144-KK,Furuno Electric,Japan,ASIA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/RID#20143,000-2301-00,JAP,1,7440.10,825.85,6614.25,Normal
Invoice,7956MI(2),8/2/2012,8930,5144-KK,Furuno Electric,Japan,ASIA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/RID#20144,000-2301-00,JAP,1,7440.10,825.85,6614.25,Normal
Invoice,7956MI(2),8/2/2012,8930,5144-KK,Furuno Electric,Japan,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#20145,000-2301-00,JAP,1,9836.07,1083.17,8752.90,Normal
Invoice,7956MI(2),8/2/2012,8930,5144-KK,Furuno Electric,Japan,ASIA,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#20146,000-2301-00,JAP,3,11097.10,1133.35,29891.24,Normal
Invoice,7658TI(2).,8/5/2012,2343,9447,Toshiba Research Europe Limited,United Kingdom,EUROPE,ANO-229-TLW,ANO-TERM,ANO for RFIC; Term/Locked/RID#19981,000-2300-00,EUR,1,34440.64,4207.68,30232.96,Normal
Invoice,7658TI(2).,8/5/2012,2343,9447,Toshiba Research Europe Limited,United Kingdom,EUROPE,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/RID#19982,000-2300-00,EUR,1,10597.12,4051.84,6545.28,Normal
Invoice,7942TI(2),8/7/2012,2343,9521,Ceravision,United Kingdom,EUROPE,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#20105,000-2300-00,EUR,1,12467.20,0.00,12467.20,Normal
Invoice,7944TI(2),8/8/2012,6763,8021,Alcatel-Lucent,FRANCE,NORTH AMERICA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#20108,000-2300-00,EUR,1,26900.00,3650.00,23250.00,Normal
Invoice,7944TI(2),8/8/2012,6763,8021,Alcatel-Lucent,FRANCE,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#20109,000-2300-00,EUR,1,15400.00,2060.00,13340.00,Normal
Invoice,7944TI(2),8/8/2012,6763,8021,Alcatel-Lucent,FRANCE,NORTH AMERICA,ACE-100-TFW,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/Floating/RID#20110,000-2300-00,EUR,1,3900.00,540.00,3360.00,Normal
Invoice,7944TI(2),8/8/2012,6763,8021,Alcatel-Lucent,FRANCE,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & Multi-Rate Harmonic Balance; Term/Floating/RID#20111,000-2300-00,EUR,1,14400.00,1800.00,12600.00,Normal
Invoice,7944TI(2),8/8/2012,6763,8021,Alcatel-Lucent,FRANCE,NORTH AMERICA,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating/RID#20112,000-2300-00,EUR,1,6400.00,760.00,5640.00,Normal
Invoice,8454TI-2,8/8/2012,2343,10698,Antares Defence Systems Ltd,UNITED KINGDOM,EUROPE,MWO-205-TLW,MWO-TERM,"MWO NonLinear: HB, Layout; Term/Locked/RID#21341",000-2300-00,EUR,1,2649.28,1324.64,1324.64,Normal
Invoice,8454TI-2,8/8/2012,2343,10698,Antares Defence Systems Ltd,UNITED KINGDOM,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,EUR,1,77.92,0.00,77.92,Normal
Invoice,8553TI(1),8/10/2012,2343,8379,NVIDIA,UNITED KINGDOM,EUROPE,MWO-100-TFW,MWO-TERM,MWO Linear; Term/Floating/RID#21569,000-2300-00,EUR,2,3584.32,0.00,7168.64,Normal
Invoice,8554MI,8/10/2012,8930,9224-KK,Kyocera Crystal Device,Japan,ASIA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/RID#12358,000-2301-00,JAP,1,1891.55,0.00,1891.55,Normal
Invoice,8555MD,8/10/2012,,139,Herley,US,NORTH AMERICA,MWO-205-MFW,MWO-MAIN,"MWO NonLinear: HB, Layout; 12M Maint/Floating/RID#7136",000-2301-00,AWR,1,5800.00,0.00,5800.00,Normal
Invoice,8555MD,8/10/2012,,139,Herley,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#7137,000-2301-00,AWR,1,6900.00,0.00,6900.00,Normal
Invoice,8555MD,8/10/2012,,139,Herley,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#7138,000-2301-00,AWR,1,5800.00,0.00,5800.00,Normal
Invoice,8555MD,8/10/2012,,139,Herley,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#19844,000-2301-00,AWR,1,5800.00,0.00,5800.00,Normal
Invoice,8556TD,8/10/2012,,3634,Hittite Microwave Corporation,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#21576,000-2300-00,AWR,1,18900.00,1890.00,17010.00,Normal
Invoice,8557CI,8/10/2012,10083,10726,Tatung System Technologies Inc.,TAIWAN,ASIA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21577,300-4000-00,RES20,2,53760.00,0.00,107520.00,Normal
Invoice,8557CI,8/10/2012,10083,10726,Tatung System Technologies Inc.,TAIWAN,ASIA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#21577,000-2301-00,RES20,2,19360.00,0.00,38720.00,Normal
Invoice,8557CI,8/10/2012,10083,10726,Tatung System Technologies Inc.,TAIWAN,ASIA,ACE-100-PFW,ACE-PURC,ACE - Automated Circuit Extraction Technology; Purchase/Floating/RID#21578,300-4025-00,RES20,2,7680.00,0.00,15360.00,Normal
Invoice,8557CI,8/10/2012,10083,10726,Tatung System Technologies Inc.,TAIWAN,ASIA,ACE-100-MFW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Floating/RID#21578,000-2301-00,RES20,2,2880.00,0.00,5760.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Locked/RID#15478",000-2301-00,AWR,1,3300.00,0.00,3300.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Locked/RID#16398",000-2301-00,AWR,1,3300.00,0.00,3300.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,FIL-200-MLW,FIL-MAIN,AWR iFilter - Lumped Synthesis Solution; 12M Maint/Locked/RID#16399,000-2301-00,AWR,1,800.00,0.00,800.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,FIL-200-MLW,FIL-MAIN,AWR iFilter - Lumped Synthesis Solution; 12M Maint/Locked/RID#17281,000-2301-00,AWR,1,800.00,0.00,800.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/RID#16122,000-2301-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,8558MD,8/10/2012,,5399,Arcom,US,NORTH AMERICA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/RID#18315,000-2301-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,8559CI,8/10/2012,957,2478,Thales Alenia Space Italia,Italy,EUROPE,XEM-100-PFW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Floating/RID#21585,300-4025-00,RES30,1,23422.26,2477.35,20944.91,Normal
Invoice,8559CI,8/10/2012,957,2478,Thales Alenia Space Italia,Italy,EUROPE,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#21585,000-2301-00,RES30,1,4235.02,0.00,4235.02,Normal
Invoice,8559CI,8/10/2012,957,2478,Thales Alenia Space Italia,Italy,EUROPE,APL-100-PFW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Floating/RID#21586,300-4010-00,RES30,1,12532.21,1325.52,11206.68,Normal
Invoice,8559CI,8/10/2012,957,2478,Thales Alenia Space Italia,Italy,EUROPE,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/RID#21586,000-2301-00,RES30,1,2247.15,0.00,2247.15,Normal
Invoice,8560MD,8/10/2012,,8669,Ixia,US,NORTH AMERICA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/RID#7700,000-2301-00,AWR,1,1100.00,0.00,1100.00,Normal
Invoice,8561MI,8/10/2012,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#1229,000-2301-00,JAP,2,11727.62,0.00,23455.23,Normal
Invoice,8561MI,8/10/2012,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,MWO-125-MFW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Floating/RID#1230",000-2301-00,JAP,1,7440.10,0.00,7440.10,Normal
Invoice,8561MI,8/10/2012,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#4685,000-2301-00,JAP,1,8827.24,0.00,8827.24,Normal
Invoice,8561MI,8/10/2012,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/RID#4686,000-2301-00,JAP,1,5548.55,0.00,5548.55,Normal
Invoice,8561MI,8/10/2012,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#18271,000-2301-00,JAP,1,14754.10,0.00,14754.10,Normal
Invoice,8562CI-UP,8/10/2012,8930,6950-KK,Toshiba Corporation,JAPAN,ASIA,RTM,MISC,Return to Maintenance- MWO-125-PLW/RID#5350,300-4100-00,JAP,1,11653.97,0.00,11653.97,Normal
Invoice,8562CI-UP,8/10/2012,8930,6950-KK,Toshiba Corporation,JAPAN,ASIA,UPG-PROD,MISC,upgrade RID#5350 to MWO-226-PLW,300-4000-00,JAP,1,17906.68,0.00,17906.68,Normal
Invoice,8562CI-UP,8/10/2012,8930,6950-KK,Toshiba Corporation,JAPAN,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21587,000-2301-00,JAP,1,8827.24,0.00,8827.24,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/RID#16220,000-2301-00,AWR,1,2900.00,0.00,2900.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#5704,000-2301-00,AWR,1,6900.00,0.00,6900.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#5703,000-2301-00,AWR,2,8700.00,0.00,17400.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#7258,000-2301-00,AWR,1,8700.00,0.00,8700.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#13467,000-2301-00,AWR,1,8700.00,0.00,8700.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#17491,000-2301-00,AWR,1,8700.00,0.00,8700.00,Normal
Invoice,8564MD,8/10/2012,,296,HRL Laboratories,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#6549,000-2301-00,AWR,1,5800.00,0.00,5800.00,Normal
Invoice,8565MD,8/10/2012,,328,Jet Propulsion Laboratory JPL,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#7196,000-2301-00,AWR,1,8700.00,0.00,8700.00,Normal
Invoice,8565MD,8/10/2012,,328,Jet Propulsion Laboratory JPL,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#15715,000-2301-00,AWR,1,8700.00,0.00,8700.00,Normal
Invoice,8565MD,8/10/2012,,328,Jet Propulsion Laboratory JPL,US,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/RID#16431,000-2301-00,AWR,1,4400.00,0.00,4400.00,Normal
Invoice,8565PI,8/10/2012,9600,10719,The 4th research institute of telecommunications technology,CHINA,ASIA,MWO-228-PLW,MWO-PURC,MWO for MMIC; Purchase/Locked/RID#21589,300-4000-00,RES20,1,37440.00,15168.00,22272.00,Normal
Invoice,8565PI,8/10/2012,9600,10719,The 4th research institute of telecommunications technology,CHINA,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/RID#21590,300-4000-00,RES20,1,24960.00,10112.00,14848.00,Normal
Invoice,8565PI,8/10/2012,9600,10719,The 4th research institute of telecommunications technology,CHINA,ASIA,TSW-100-PLW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Locked/RID#21591,300-4000-00,RES20,1,5200.00,0.00,5200.00,Normal
Invoice,8565PI,8/10/2012,9600,10719,The 4th research institute of telecommunications technology,CHINA,ASIA,WIQ-100-PLW,WIQ-PURC,Rohde & Schwarz WinIQSIM2 Signal Generator for VSS; Purchase/Locked/RID#21592,300-4000-00,RES20,1,7840.00,0.00,7840.00,Normal
Invoice,8565PI,8/10/2012,9600,10719,The 4th research institute of telecommunications technology,CHINA,ASIA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES20,1,240.00,0.00,240.00,Normal
Invoice,8566UI,8/10/2012,1450,10729,Indian Institute of Information Technology,INDIA,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,RES30,1,1920.00,0.00,1920.00,Normal
Invoice,8567MI,8/10/2012,8930,8816-KK,IBITECH Co. Ltd,Japan,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/RID#16243,000-2301-00,JAP,1,2522.07,0.00,2522.07,Normal
Invoice,8567MI,8/10/2012,8930,8816-KK,IBITECH Co. Ltd,Japan,ASIA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/RID#16245,000-2301-00,JAP,1,7440.10,0.00,7440.10,Normal
Invoice,7293TD(3),8/12/2012,,8895,Avago Technologies,Malaysia,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#18396,000-2300-00,AWR,1,12600.00,0.00,12600.00,Normal
Invoice,7293TD(3),8/12/2012,,8895,Avago Technologies,Malaysia,NORTH AMERICA,CREDIT,MISC,credit on previous unused term license,000-2300-00,AWR,1,-6667.00,0.00,-6667.00,Normal
Invoice,8285TD-3,8/12/2012,,10652,Creative Digital Systems Integrations LLC,US,NORTH AMERICA,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#20945,000-2300-00,AWR,1,3225.00,967.50,2257.50,Normal
Invoice,8285TD-3,8/12/2012,,10652,Creative Digital Systems Integrations LLC,US,NORTH AMERICA,FIL-300-TLW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Locked/RID#20946,000-2300-00,AWR,1,1125.00,337.50,787.50,Normal
Invoice,7951TD(2),8/13/2012,,10536,IXYS Corporation,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#20137,000-2300-00,AWR,1,14400.00,0.00,14400.00,Normal
Invoice,6978TI-11,8/15/2012,7396,10041,Sapphicon Semiconductor,AUSTRALIA,AUSTRALIA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/Win,000-2300-00,RES20,1,3360.00,0.00,3360.00,Normal
Invoice,7811TI-6,8/16/2012,2343,10474,Mwave Solutions,UNITED KINGDOM,EUROPE,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#19806,000-2300-00,EUR,1,3934.96,1967.48,1967.48,Normal
Invoice,7491TD-8,8/21/2012,,9353,Luxul Inc.,US,NORTH AMERICA,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#18896,000-2300-00,AWR,1,2500.00,250.00,2250.00,Normal
Invoice,8568CI-UP,8/22/2012,9174,10307,Netas Telelcomunikasyon A.S,Turkey,EUROPE,UPG-TERM,,Upgrade MWO-246-TLW(RID#20020) to a Perprtual License RID#21613,300-4000-00,EUR,1,39386.93,5198.09,34188.84,Normal
Invoice,8568CI-UP,8/22/2012,9174,10307,Netas Telelcomunikasyon A.S,Turkey,EUROPE,MWO-246-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21613,000-2301-00,EUR,1,8519.43,0.00,8519.43,Normal
Invoice,8569TD(1),8/22/2012,,9540,"Quinstar Technology, Inc.",US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/RID#21614,000-2300-00,AWR,2,16800.00,5040.00,23520.00,Normal
Invoice,8570UI,8/22/2012,,4808-AWR,University of Macau,CHINA,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,INT,1,3000.00,0.00,3000.00,Normal
Invoice,8570UI,8/22/2012,,4808-AWR,University of Macau,CHINA,ASIA,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 40-License Package,300-4000-00,INT,1,3000.00,0.00,3000.00,Normal
Invoice,8571CD,8/22/2012,,10730,Space Exploration Technologies,US,NORTH AMERICA,MWO-226-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21618,300-4000-00,AWR,2,38000.00,19000.00,38000.00,Normal
Invoice,8571CD,8/22/2012,,10730,Space Exploration Technologies,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#21618,000-2301-00,AWR,2,6900.00,0.00,13800.00,Normal
