SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,6712UI,11/6/2009,10119,10114,Warsaw University of Technology,Poland,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2400,1200,1200,Normal
Invoice,6712UI,11/6/2009,10119,10114,Warsaw University of Technology,Poland,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES20,1,2400,2000,400,Normal
Invoice,6713MI,11/6/2009,9451,9539,Laird Technology,China,ASIA,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,RES40,1,2304,0,2304,Normal
Invoice,6714MI,11/6/2009,1447,5264,Philips Medical Systems,Netherlands,EUROPE,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win,000-2301-00,RES20,1,3672.88,0,3672.88,Normal
Invoice,6714MI,11/6/2009,1447,5264,Philips Medical Systems,Netherlands,EUROPE,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win,000-2301-00,RES20,1,3672.88,0,3672.88,Normal
Invoice,6714MI,11/6/2009,1447,5264,Philips Medical Systems,Netherlands,EUROPE,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,RES20,1,2488.08,0,2488.08,Normal
Invoice,6715MI,11/6/2009,6763,9038,Schrader Electronics,France,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,EUR,1,5479.7,0,5479.7,Normal
Invoice,6716MI,11/6/2009,1541,10010103,FGAN,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,3410.74,0,3410.74,Normal
Invoice,6716MI,11/6/2009,1541,10010103,FGAN,Germany,EUROPE,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,RES30,1,1523.95,0,1523.95,Normal
Invoice,6716MI,11/6/2009,1541,10010103,FGAN,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 5M Maint/Floating/Win,000-2301-00,RES30,1,1420.9,0,1420.9,Normal
Invoice,6717CD,11/6/2009,,7242,Sandia - GC,United States,NORTH AMERICA,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/Win RID#16812,300-4020-00,AWR,1,18000,0,18000,Normal
Invoice,6717CD,11/6/2009,,7242,Sandia - GC,United States,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6717CD,11/6/2009,,7242,Sandia - GC,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6718CI,11/6/2009,1541,10092,Teleca Germany GmbH,Germany,EUROPE,MWO-100-PLW,MWO-PURC,MWO Linear; Purchase/Locked/Win RID#16818,300-4015-00,RES30,1,5390.84,0,5390.84,Normal
Invoice,6718CI,11/6/2009,1541,10092,Teleca Germany GmbH,Germany,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,RES30,1,829.36,0,829.36,Normal
Invoice,6718CI,11/6/2009,1541,10092,Teleca Germany GmbH,Germany,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES30,1,207.34,0,207.34,Normal
Invoice,5275CI-3,11/9/2009,6763,9375,Creative Eurecom,France,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,INT,1,13329,3332.25,9996.75,Normal
Invoice,5275CI-3,11/9/2009,6763,9375,Creative Eurecom,France,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5998.05,0,5998.05,Normal
Invoice,6025TI(2),11/9/2009,2343,9594,Microwave Design Services Ltd.,United Kingdom,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,INT,1,5576.58,0,5576.58,Normal
Invoice,6700PI,11/12/2009,7396,1983,CSIRO,Australia,AUSTRALIA,VSS-250-PFW,VSS-PURC,VSS for Communication Signals; Purchase/Floating/Win RID#16792,300-4020-00,RES20,1,23040,11520,11520,Normal
Invoice,6730MI,11/12/2009,,10010026,Epic Communications; Inc.,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,1,7200,0,7200,Normal
Invoice,6730MI,11/12/2009,,10010026,Epic Communications; Inc.,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6719SD,11/13/2009,7197,7197,Allen Vanguard Technologies Inc.,Canada,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,AWR,3,2500,0,7500,Normal
Invoice,6719SD,11/13/2009,7197,7197,Allen Vanguard Technologies Inc.,Canada,NORTH AMERICA,ADMIN FEE,MISC,Instructors expenses not to exceed $1;000 (flight; hotel; meals; etc.) John Dunn,000-2302-00,AWR,1,1000,0,1000,Normal
Invoice,6719SD,11/13/2009,7197,7197,Allen Vanguard Technologies Inc.,Canada,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,AWR,1,2500,0,2500,Normal
Invoice,6719SD,11/13/2009,7197,7197,Allen Vanguard Technologies Inc.,Canada,NORTH AMERICA,ADMIN FEE,MISC,Instructors expenses not to exceed $1;000 (flight; hotel; meals; etc.) Joel Kirshman,000-2302-00,AWR,1,1000,0,1000,Normal
Invoice,6720MI,11/13/2009,8930,3324-KK,Toko; Inc,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,JAP,1,8519.77,0,8519.77,Normal
Invoice,6720MI,11/13/2009,8930,3324-KK,Toko; Inc,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,JAP,1,8519.77,0,8519.77,Normal
Invoice,6721OI,11/13/2009,2343,9447,Toshiba Research Europe Limited,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,EUR,1,323.28,0,323.28,Normal
Invoice,6722CI,11/13/2009,2343,5471,Thales Land and Joint,United Kingdom,EUROPE,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/Win RID#16831,300-4020-00,EUR,1,21013.2,0,21013.2,Normal
Invoice,6722CI,11/13/2009,2343,5471,Thales Land and Joint,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,EUR,1,3232.8,0,3232.8,Normal
Invoice,6722CI,11/13/2009,2343,5471,Thales Land and Joint,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,EUR,1,323.28,0,323.28,Normal
Invoice,6723MD,11/13/2009,,6356,ITT Corporation,United States,NORTH AMERICA,BACK-MAIN,MISC,Back Maintenance for VSS-350-MFW,300-4020-00,,1,5600,0,5600,Normal
Invoice,6723MD,11/13/2009,,6356,ITT Corporation,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6725UI,11/13/2009,,9649,The American University in Cairo,Egypt,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package RID#16861,300-4000-00,EUR,1,3000,500,2500,Normal
Invoice,6725UI,11/13/2009,,9649,The American University in Cairo,Egypt,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package RID#16862,300-4000-00,EUR,1,3000,3000,0,Normal
Invoice,6727CD,11/13/2009,,10120,IBEC Inc.,United States,NORTH AMERICA,MWO-100-PLW,MWO-PURC,MWO Linear; Purchase/Locked/Win RID#16852,300-4015-00,AWR,1,6000,0,6000,Normal
Invoice,6727CD,11/13/2009,,10120,IBEC Inc.,United States,NORTH AMERICA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,AWR,1,900,0,900,Normal
Invoice,6727CD,11/13/2009,,10120,IBEC Inc.,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6728UI,11/13/2009,7696,8963,Technical University of Madrid,Spain,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,3554.4,2488.08,1066.32,Normal
Invoice,6729MI,11/13/2009,8930,9031-KK,SMK Corporation,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,6528.14,0,6528.14,Normal
Invoice,6731MD,11/13/2009,,9602,EM Research; Inc.,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6731MD,11/13/2009,,9602,EM Research; Inc.,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6732MD,11/13/2009,,9144,FTL Systems Inc.,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6733OI,11/13/2009,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES20,1,236.96,0,236.96,Normal
Invoice,6734CD-1,11/13/2009,,8865,Advanced Control Components,United States,NORTH AMERICA,NOTE,MISC,1st invoice of 4 - Re payment terms on face of PO,300-4000-00,,1,0,0,0,Normal
Invoice,6734CD-1,11/13/2009,,8865,Advanced Control Components,United States,NORTH AMERICA,MWO-136-PFW,MWO-PURC,MWO Linear: AXIEM DS; Layout; iNets; DRC; Purchase/Floating/Win RID#16882,300-4015-00,AWR,1,8000,1200,6800,Normal
Invoice,6734CD-1,11/13/2009,,8865,Advanced Control Components,United States,NORTH AMERICA,MWO-136-MFW,MWO-MAIN,MWO Linear: AXIEM DS; Layout; iNets; DRC; 12M Maint/Floating/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6734CD-1,11/13/2009,,8865,Advanced Control Components,United States,NORTH AMERICA,XEM-100-PFW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Floating/Win RID#16883,300-4025-00,AWR,1,9000,1350,7650,Normal
Invoice,6734CD-1,11/13/2009,,8865,Advanced Control Components,United States,NORTH AMERICA,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/Win,000-2301-00,AWR,1,1350,0,1350,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,MWO-136-PLW,MWO-PURC,MWO Linear: AXIEM DS; Layout; iNets; DRC; Purchase/Locked/Win RID#16854,300-4015-00,AWR,1,24000,14400,9600,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,MWO-136-MLW,MWO-MAIN,MWO Linear: AXIEM DS; Layout; iNets; DRC; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,VSS-150-PLW,VSS-PURC,VSS for RF Architecture; Purchase/Locked/Win RID#16855,300-4020-00,AWR,1,9000,4500,4500,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,VSS-150-MLW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Locked/Win,000-2301-00,AWR,1,1400,0,1400,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,APL-100-PLW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Locked/Win RID#16856,300-4010-00,AWR,1,12000,12000,0,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,FIL-100-PLW,FIL-PURC,Nuhertz Filter Synthesis; Purchase/Locked/Win RID#16857,300-4000-00,AWR,1,7500,3750,3750,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,TSW-100-PLW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Locked/Win RID#16858,300-4000-00,AWR,1,5000,3000,2000,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,800,0,800,Normal
Invoice,6762CD,11/13/2009,,10113,Averna,Canada,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,2,200,200,0,Normal
Invoice,NC110609,11/13/2009,9562,3211-RSJ,Institute of Space & Astronautical Sciense,Japan,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,3872.62,3872.62,0,Normal
Invoice,6735TD(1),11/16/2009,2343,2871,SELEX Galileo,United Kingdom,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/Win,000-2300-00,EUR,4,5119.14,2662.21,9827.71,Normal
Invoice,6736CI,11/16/2009,1541,7680,Vega Grieshaber KG,Germany,EUROPE,MWO-105-PFW,MWO-PURC,MWO Linear: Layout; Purchase/Floating/Win RID#16887,300-4015-00,RES30,1,14306.46,2861.29,11445.17,Normal
Invoice,6736CI,11/16/2009,1541,7680,Vega Grieshaber KG,Germany,EUROPE,MWO-105-MFW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Floating/Win,000-2301-00,RES30,1,2177.07,0,2177.07,Normal
Invoice,5249TI(3),11/17/2009,7396,7045,Microwave and Materials Design,Australia,AUSTRALIA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,RES20,1,9828,1092,8736,Normal
Invoice,5348TI(3).,11/17/2009,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,2,8281,0,16562,Normal
Invoice,5348TI(3).,11/17/2009,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,INT,1,8281,0,8281,Normal
Invoice,5348TI(3).,11/17/2009,6763,8021,Alcatel Business Systems Illkirch,France,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,INT,1,3106,0,3106,Normal
Invoice,6472MI-2,11/17/2009,8930,5257-KK,Fujitsu Laboratories Ltd.- Hyogo,Japan,ASIA,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 6M Maint/Locked/Win,000-2301-00,JAP,1,5642.97,0,5642.97,Normal
Invoice,6472MI-2,11/17/2009,8930,5257-KK,Fujitsu Laboratories Ltd.- Hyogo,Japan,ASIA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 6M Maint/Locked/Win,000-2301-00,JAP,1,995.82,0,995.82,Normal
Invoice,6737MI,11/20/2009,1541,9543,Deutsches Zentrum fur Luft-und Raumfahrt,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,2436.25,0,2436.25,Normal
Invoice,6738CD,11/20/2009,,7053,Werlatone,United States,NORTH AMERICA,XEM-100-PLW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Locked/Win RID#16924,300-4025-00,AWR,1,27000,2700,24300,Normal
Invoice,6738CD,11/20/2009,,7053,Werlatone,United States,NORTH AMERICA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6738CD,11/20/2009,,7053,Werlatone,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,4,2700,0,10800,Normal
Invoice,6739UI,11/20/2009,1541,2170,HAW Hamburg,Germany,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2100,1400,700,Normal
Invoice,6740MI,11/20/2009,2343,5086,Coverise Ltd.,United Kingdom,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,EUR,1,1131.48,0,1131.48,Normal
Invoice,6740MI,11/20/2009,2343,5086,Coverise Ltd.,United Kingdom,EUROPE,MWO-200-MLW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Locked/Win,000-2301-00,EUR,1,3232.8,0,3232.8,Normal
Invoice,6741SD,11/20/2009,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,AWR,2,2500,0,5000,Normal
Invoice,6741SD,11/20/2009,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,ADMIN FEE,MISC,Instructors expenses not to exceed $1;000 (flight; hotel; meals; etc),000-2302-00,AWR,1,1000,0,1000,Normal
Invoice,6743CD,11/20/2009,,1998,Crescend Technologies,United States,NORTH AMERICA,MWO-205-PLW,MWO-PURC,MWO NonLinear: HB; Layout; Purchase/Locked/Win RID#16919,300-4015-00,AWR,1,24000,7483.33,16516.67,Normal
Invoice,6743CD,11/20/2009,,1998,Crescend Technologies,United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6743CD,11/20/2009,,1998,Crescend Technologies,United States,NORTH AMERICA,MWO-105-PLW,MWO-PURC,MWO Linear: Layout; Purchase/Locked/Win RID#16920,300-4015-00,AWR,1,12000,3741.67,8258.33,Normal
Invoice,6743CD,11/20/2009,,1998,Crescend Technologies,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6743CD,11/20/2009,,1998,Crescend Technologies,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,2,200,0,400,Normal
Invoice,6745MI,11/20/2009,957,2815,Thales,Italy,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3835.79,0,3835.79,Normal
Invoice,6746MD,11/20/2009,,9403,TeraSys Technologies LLC,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6747TI(1),11/20/2009,1541,2338,KMDC,Germany,EUROPE,MWO-125-TLW,MWO-TERM,MWO Linear: EMSight; Layout; Term/Locked/Win,000-2300-00,RES20,1,5598.18,1399.55,4198.64,Normal
Invoice,6748MD,11/20/2009,827,478,Northrop Grumman,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6749UI,11/20/2009,1541,715,Universitat Duisburg,Germany,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2100,1697.5,402.5,Normal
Invoice,6750UI,11/20/2009,6763,8279,Ecole ESTEI,France,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,EUR,1,3258.2,0,3258.2,Normal
Invoice,6750UI,11/20/2009,6763,8279,Ecole ESTEI,France,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,EUR,1,3258.2,3258.2,0,Normal
Invoice,6751MD,11/20/2009,,7784,Varian; Inc.,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6751MD,11/20/2009,,7784,Varian; Inc.,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6751MD,11/20/2009,,7784,Varian; Inc.,United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6751MD,11/20/2009,,7784,Varian; Inc.,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6751MD,11/20/2009,,7784,Varian; Inc.,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,NC111809,11/20/2009,9562,10010124-RSJ,Yokohama National University,Japan,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,3098.1,3098.1,0,Normal
Invoice,5201TD(3),11/21/2009,,6220,TriAccess Technologies; Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,1,12600,2782,9818,Normal
Invoice,4945TI-3A,11/23/2009,7396,7125,Micreo Limited,Australia,AUSTRALIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES20,1,5824,0,5824,Normal
Invoice,6724CD(1),11/23/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,VSS-250-PFW,VSS-PURC,VSS for Communication Signals; Purchase/Floating/Win RID#16860,300-4020-00,AWR,1,24000,0,24000,Normal
Invoice,6724CD(1),11/23/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/Win,000-2301-00,AWR,1,3348,0,3348,Normal
Invoice,6736TD,11/23/2009,,6724,RF Micro Devices; Inc.,United States,NORTH AMERICA,MWO-246-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/Win,000-2300-00,AWR,1,18900,2835,16065,Normal
Invoice,6742CD,11/23/2009,,6569,Eagle Test Systems,United States,NORTH AMERICA,ACE-100-PLW,ACE-PURC,ACE - Automated Circuit Extraction Technology; Purchase/Locked/Win RID#16922,300-4025-00,AWR,1,6000,0,6000,Normal
Invoice,6742CD,11/23/2009,,6569,Eagle Test Systems,United States,NORTH AMERICA,ACE-100-MLW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Locked/Win,000-2301-00,AWR,1,900,0,900,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,NOTE,MISC,3 year term contract to be billed quarterly over 3 years,300-4000-00,,1,0,0,0,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,5600,2504.43,3095.57,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,4200,1878.33,2321.67,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200,1878.33,11608.35,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,2,7000,3130.54,7738.92,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,SON-TERM,Sonnet Suite. Term Floating License,300-4420-00,AWR,1,2649.6,1184.95,1464.65,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,SON-TERM,Sonnet Engine. Term Floating License,300-4420-00,AWR,1,1700,760.27,939.73,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,3,5600,2504.43,9286.71,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,4200,1878.33,2321.67,Normal
Invoice,6744TID-1,11/23/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,SON-TERM,Sonnet Engine. Term Floating License,300-4420-00,AWR,1,1700,760.27,939.73,Normal
Invoice,6752CD,11/30/2009,,10128,Brookhaven National Laboratory,United States,NORTH AMERICA,MWO-125-PLW,MWO-PURC,MWO Linear: EMSight; Layout; Purchase/Locked/Win RID#16953,300-4015-00,AWR,1,18000,1800,16200,Normal
Invoice,6752CD,11/30/2009,,10128,Brookhaven National Laboratory,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6752CD,11/30/2009,,10128,Brookhaven National Laboratory,United States,NORTH AMERICA,VSS-150-PLW,VSS-PURC,VSS for RF Architecture; Purchase/Locked/Win RID#16954,300-4020-00,AWR,1,9000,900,8100,Normal
Invoice,6752CD,11/30/2009,,10128,Brookhaven National Laboratory,United States,NORTH AMERICA,VSS-150-MLW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Locked/Win,000-2301-00,AWR,1,1400,0,1400,Normal
Invoice,6752CD,11/30/2009,,10128,Brookhaven National Laboratory,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6753MD,11/30/2009,,790,Wyle Technology Services,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,6,7200,0,43200,Normal
